DOY_disc,site,site_char,salinity,wtd,wtd_sd,nitrate,fpar,lue,evi,par
99,3,US_STJ,7.883333333333334,-0.34831929300000003,0.12197740394032784,1.102209013,0,0.019,0.14696156666666665,267.52777777666665
99,4,US_LA1,3.974583333,1.0541,NA,0.2,0,0.006567397,0.1884,211.9550628
100,1,US_EDN,33.531086942499996,-4.787306249999999,5.570560688131514,0.88840789475,0,0.006,0.06500430775,457.32487125
100,2,US_SRR,1.755625,-10.87895721,0,1.2961216678,0,0.009,0.29673700000000003,433.12898454
100,3,US_STJ,8.133333333333333,-0.30571512633333336,0.048184822659528795,1.0665520916666666,0,0.019,0.15297198333333334,334.2517361
100,4,US_LA1,3.7825,-0.2159,NA,0.2,0,0.006567397,0.19075,219.64734
101,1,US_EDN,33.5056568275,-4.1942625,5.969927877992958,0.89740384625,0,0.006,0.06896631925,500.83075007499997
101,2,US_SRR,1.7418750002,-12.64585153,0,1.2921021976,0,0.009,0.298367,373.65528936
101,3,US_STJ,6,-0.3284234596666667,0.08751680974807205,1.0308951703333333,0,0.019,0.1589824,281.515625
101,4,US_LA1,3.57625,-1.6383,NA,0.2,0,0.006567397,0.1931,245.8689946
102,1,US_EDN,33.480226715,-6.754734375,8.795423094838961,0.9001420455,0,0.006,0.072928331,557.287639475
102,2,US_SRR,1.7716666666,-14.00146544,0,1.2880827276,0,0.009,0.299997,531.22927826
102,3,US_STJ,6.033333333333333,-0.335229015,0.09930437735912674,0.9952382496666667,0,0.019,0.16499281666666668,492.4295138666667
102,4,US_LA1,3.340833333,-2.3495,NA,0.2,0,0.006567397,0.19545,210.7852175
103,1,US_EDN,33.4547966,-7.004090625,6.598511726663374,0.8885625,0,0.006,0.076890343,558.115472125
103,2,US_SRR,1.7779166666,-15.93442259,0,1.2840632574,0,0.009,0.301627,519.7005776999999
103,3,US_STJ,6.666666666666667,-0.3371560983333333,0.10264218360287924,0.9595813283333333,0,0.019,0.17100323333333334,446.38506943333334
103,4,US_LA1,3.495,-3.6068,NA,0.2,0,0.006567397,0.1978,212.2822813
104,1,US_EDN,33.4293664875,-3.9783609374999997,6.7053916610658195,0.88789893625,0,0.006,0.0808523545,596.7139859
104,2,US_SRR,1.76,-17.72832683,0,1.2800437874,0,0.009,0.303257,530.1756863
104,3,US_STJ,7,-0.3185970706666667,0.07049700474513614,0.9239244073333334,0,0.019,0.17701365,346.0295139
104,4,US_LA1,2.169583333,-0.5588,NA,0.2,0,0.006567397,0.20015,194.8223136
105,1,US_EDN,33.4039363725,-1.8330562499999998,8.195322223082888,0.89328125,0,0.006,0.084814366,525.12900635
105,2,US_SRR,1.7854166666,-18.61732293,0,1.2760243172,0,0.009,0.304887,525.26677176
105,3,US_STJ,6.983333333333333,-0.319291515,0.07169981761349774,0.888267486,0,0.019,0.18302406666666668,333.5840277666667
105,4,US_LA1,6.15,3.5052,NA,0.2,0,0.006567397,0.2025,254.3936691
105,5,US_PLM,27.47055208,11.275,NA,0.062,0,0.010523377,0.1654,222.2365788
106,1,US_EDN,33.37850626,-1.807828125,11.079751364272646,0.88854166675,0,0.006,0.08780941325,555.73647825
106,2,US_SRR,1.8170833334,-6.075550583,0,1.2720048468,0,0.009,0.306517,432.65849844
106,3,US_STJ,6.683333333333334,-0.318197765,0.06980538704271927,0.852610565,0,0.019,0.186781738,345.46180556666667
106,4,US_LA1,9.33,10.4394,NA,0.2,0,0.006567397,0.20485,168.7417167
106,5,US_PLM,27.86487604,5.025,NA,0.062,0,0.010523377,0.1593625,607.6209971
107,1,US_EDN,33.353076145,-2.5785656249999995,10.849836658809734,0.89018229175,0,0.006,0.08887053175,559.4593856500001
107,2,US_SRR,1.8277083332,-8.491797698,0,1.267985377,0,0.009,0.3082961428,513.74670918
107,3,US_STJ,7.283333333333333,-0.3665137373333333,0.1534911059411448,0.8169536436666667,0,0.019,0.188378613,493.3979166666667
107,4,US_LA1,8.41,16.1036,NA,0.2,0,0.006567397,0.2072,155.2755819
107,5,US_PLM,28.12082083,10.6375,NA,0.062,0,0.010523377,0.153325,639.7988462
108,1,US_EDN,33.345006257499996,-6.1518187499999994,13.023326876266822,0.89622395825,0,0.006,0.08902271625,531.53586225
108,2,US_SRR,1.8299999998,-10.71395856,0,1.2639659068,0,0.009,0.3102244286,531.88007318
108,3,US_STJ,9.416666666666668,-0.373319293,0.16527867412954975,0.7762014843333334,0,0.019,0.189975488,360.84618056666665
108,4,US_LA1,7.770833333,13.9192,NA,0.2,0,0.006567397,0.20955,82.27681165
108,5,US_PLM,28.26238125,12.1875,NA,0.062,0,0.010523377,0.1472875,107.1249072
109,1,US_EDN,33.11146762,-6.191671875,14.068600314775955,0.90158854175,0,0.006,0.08917490075000001,577.4849369
109,2,US_SRR,1.8727083332,-9.252737416,0,1.2599464368,0,0.009,0.31215271440000003,570.70661028
109,3,US_STJ,10.133333333333333,-0.29863179300000003,0.03591612943924925,0.737167274,0,0.019,0.191572363,520.3687499666667
109,4,US_LA1,6.223333333,6.6421,NA,0.2,0,0.006567397,0.2119,260.0056294
109,5,US_PLM,28.02699792,11.31666667,NA,0.062,0,0.010523377,0.14125,394.5682906
110,1,US_EDN,32.867564394999995,-6.03335625,17.502319815844235,0.89643229175,0,0.006,0.08932708525,534.7063126749999
110,2,US_SRR,1.9366666668,-12.75672901,0,1.2617503336,0,0.009,0.314081,586.63696682
110,3,US_STJ,9.766666666666666,-0.26915262633333337,0.015143284992208277,0.6981330633333334,0,0.019,0.193169238,393.94305553333334
110,4,US_LA1,5.778333333,0.8636,NA,0.2,0,0.006567397,0.21425,261.3800233
110,5,US_PLM,27.47046354,11.02916667,NA,0.062,0,0.010523377,0.1352125,145.9397033
111,1,US_EDN,32.884937215,-6.266625,19.128016644040425,0.90625,0,0.006,0.08947926975,599.1217604999999
111,2,US_SRR,1.9572916666,-15.28436034,0,1.2635542306,0,0.009,0.3160092856,519.60249052
111,3,US_STJ,9.25,-0.323944293,0.07975866550583645,0.6590988526666666,0,0.019,0.19476611300000002,400.11631943333333
111,4,US_LA1,4.2975,1.7653,NA,0.2,0,0.006567397,0.2166,251.2138879
111,5,US_PLM,27.51057292,10.91875,NA,0.062,0,0.010523377,0.129175,273.5756909
112,1,US_EDN,32.9148621175,-2.5679625,9.190231079164304,0.91190104175,0,0.006,0.08963145425,594.1569708
112,2,US_SRR,1.95625,-17.51199414,0,1.2688819946,0,0.009,0.3179375714,534.6026827
112,3,US_STJ,9.383333333333333,-0.29092345966666666,0.022564904464239154,0.6200646426666667,0,0.019,0.19636298800000002,437.65833330000004
112,4,US_LA1,3.735833333,3.2131,NA,0.2,0,0.006567397,0.21895,122.8472162
112,5,US_PLM,27.7907625,8.579166667,NA,0.062,0,0.010523377,0.1231375,136.1192565
113,1,US_EDN,32.99883529,-5.433365624999999,10.425195049616052,0.91271739125,0,0.006,0.08978363875,643.185947125
113,2,US_SRR,1.9962499998,-19.75787103,0,1.2742097584,0,0.009,0.3198658572,556.43701506
113,3,US_STJ,7.683333333333334,-0.28059359833333336,0.0046730597997646246,0.5810304316666667,0,0.019,0.197959863,294.64826387666665
113,4,US_LA1,5.1475,-4.064,NA,0.2,0,0.006567397,0.2213,265.5853794
113,5,US_PLM,28.22216771,9.904166667,NA,0.062,0,0.010523377,0.1171,201.0101864
114,1,US_EDN,33.1142519575,-6.66808125,11.434113566012398,0.9063055555,0,0.006,0.08993582325,607.26211275
114,2,US_SRR,1.9860416666,-21.54685976,0,1.2795375224,0,0.009,0.3217941428,514.4858663
114,3,US_STJ,8.733333333333334,-0.2830588763333333,0.008943046550546405,0.5419962213333334,0,0.019,0.196794108,335.21319446666666
114,4,US_LA1,5.340833333,-13.2588,NA,0.2,0,0.006567397,0.22075,269.0247035
114,5,US_PLM,28.50247292,7.254166667,NA,0.062,0,0.010523377,0.11844375,368.0359026
115,1,US_EDN,33.1945644575,-5.426053125000001,10.26242744141714,0.8886155915,0,0.006,0.0900880075,545.5481785750001
115,2,US_SRR,2.0268749998,-22.72130961,0,1.2848652862,0,0.009,0.3237224286,503.56969028
115,3,US_STJ,11.433333333333334,-0.261617904,0.028193806894465538,0.5029620106666667,0,0.019,0.192978483,306.82708333333335
115,4,US_LA1,4.965416667,-16.1798,NA,0.2,0,0.006567397,0.2202,271.5585864
115,5,US_PLM,28.60460729,4.2625,NA,0.062,0,0.010523377,0.1197875,656.03768
116,1,US_EDN,33.2546686225,-5.3613375,12.26068288331904,0.87992021275,0,0.006,0.090240192,627.173538375
116,2,US_SRR,2.0331249998,-22.49114257,0,1.2901930498,0,0.009,0.3256507144,578.42479338
116,3,US_STJ,10.25,-0.24307623733333333,0.060308915618138476,0.4639278003333333,0,0.019,0.18916285800000002,292.18541667666665
116,4,US_LA1,4.37125,-12.3825,NA,0.2,0,0.006567397,0.21965,270.7109293
116,5,US_PLM,28.88058021,3.00625,NA,0.062,0,0.010523377,0.12113125,83.47806978
117,1,US_EDN,33.3390436225,-3.69628125,10.88939913959472,0.8865555555,0,0.006,0.0903923765,604.828883775
117,2,US_SRR,2.0510416665999998,-17.59145295,0,1.2955208138,0,0.009,0.327579,520.92700842
117,3,US_STJ,8.916666666666666,-0.24904845966666667,0.04996472310270759,0.4570948716666667,0,0.019,0.185347233,373.65798613333334
117,4,US_LA1,8.4875,-6.7437,NA,0.2,0,0.006567397,0.2191,257.7423222
117,5,US_PLM,29.18579271,5.747916667,NA,0.062,0,0.010523377,0.122475,336.209879
118,1,US_EDN,33.364694665,-3.75331875,10.832714557439827,0.88989583325,0,0.006,0.090544561,590.28390095
118,2,US_SRR,2.0397916668000002,-18.90976986,0,1.3008485778,0,0.009,0.3295072856,547.72130378
118,3,US_STJ,9.366666666666667,-0.26998595966666666,0.013699909319234212,0.49196282066666663,0,0.019,0.181531608,441.809375
118,4,US_LA1,9.3,-2.9464,NA,0.2,0,0.006567397,0.21855,248.1753759
118,5,US_PLM,29.66208542,0.20625,NA,0.062,0,0.010523377,0.12381875,429.3737886
119,1,US_EDN,33.2984186225,-4.5555,12.530654754777881,0.89497395825,0,0.006,0.0906967455,649.125203225
119,2,US_SRR,2.05,-10.11401415,0,1.3061763418,0,0.009,0.3314355714,611.72905262
119,3,US_STJ,8.833333333333334,-0.29041998733333335,0.021692864802700575,0.48423881533333335,0,0.019,0.177715983,395.2409722333333
119,4,US_LA1,9.1725,-2.3368,NA,0.2,0,0.006567397,0.218,255.5214126
119,5,US_PLM,29.77491563,0,NA,0.062,0,0.010523377,0.1251625,616.069927
120,1,US_EDN,33.23586654,-2.177840625,9.857586466431023,0.89075520825,0,0.006,0.0910316085,573.883558075
120,2,US_SRR,2.0939583334,-10.21865856,0,1.3115041056,0,0.009,0.3333638572,599.23107962
120,3,US_STJ,9.55,-0.3082845706666667,0.05263523079208208,0.47651480999999996,0,0.019,0.173900358,358.96979166666665
120,4,US_LA1,7.434583333,-1.6764,NA,0.2,0,0.006567397,0.21745,208.5645193
120,5,US_PLM,29.80906979,0.15,NA,0.062,0,0.010523377,0.12650625,157.8682436
121,1,US_EDN,33.3276373725,-3.6260812500000004,11.64821134644312,0.88755208325,0,0.006,0.09173182875000001,599.721038175
121,2,US_SRR,2.1100000002,-14.16453843,0,1.3168318694,0,0.009,0.3345855714,601.38005374
121,3,US_STJ,10.55,-0.30064568166666666,0.03940428693070306,0.46879080466666667,0,0.019,0.17008473300000002,293.35833334333336
121,4,US_LA1,4.894583333,-2.7686,NA,0.2,0,0.006567397,0.2169,246.7682221
121,5,US_PLM,29.98404271,0.120833333,NA,0.062,0,0.010523377,0.12785,161.8061388
122,1,US_EDN,33.853027999999995,-6.592396875,14.294043280256695,0.90317708325,0,0.006,0.092498045,669.148273675
122,2,US_SRR,2.1189583335999997,-8.658012554,0,1.326993262,0,0.009,0.33510071420000004,614.58784562
122,3,US_STJ,9.316666666666666,-0.313649154,0.06192696168685259,0.465698057,0,0.019,0.16840222433333335,384.31875003333334
122,4,US_LA1,4.767083333,-4.8387,NA,0.2,0,0.006567397,0.21635,227.9965904
122,5,US_PLM,30.01887396,1.73125,NA,0.062,0,0.010523377,0.12919375,112.7531431
123,1,US_EDN,33.8099811225,-7.65234375,11.340961505086055,0.92640625,0,0.006,0.0932642605,607.0707221
123,2,US_SRR,2.1485416666,-12.46108953,0,1.3371546544,0,0.009,0.335615857,602.6856116
123,3,US_STJ,9.316666666666666,-0.35354498733333334,0.13102857203048596,0.4626053093333333,0,0.019,0.168765766,360.16944445666667
123,4,US_LA1,3.01875,-0.4445,NA,0.2,0,0.006567397,0.2158,131.7993755
123,5,US_PLM,30.05611667,3.389583333,NA,0.062,0,0.010523377,0.1305375,159.302141
124,1,US_EDN,33.17117904,-6.93718125,9.355720097677878,0.93729166675,0,0.006,0.09403047625,670.4244582
124,2,US_SRR,2.1866666666,-16.60739006,0,1.347316047,0,0.009,0.336131,580.18566394
124,3,US_STJ,8.9,-0.34766342866666666,0.12084141359212222,0.472341133,0,0.019,0.16912930766666667,465.15520833333335
124,4,US_LA1,5.995,3.2512,NA,0.2,0,0.006567397,0.21525,240.3279647
124,5,US_PLM,29.93093333,5.39375,NA,0.062,0,0.010523377,0.13188125,256.7744165
125,1,US_EDN,32.932975915,-5.5631625,8.238187082479827,0.93541666675,0,0.006,0.09479669225000001,610.7449746
125,2,US_SRR,2.2460416666,-20.25611019,0,1.3536490588,0,0.009,0.336646143,553.90841568
125,3,US_STJ,9.2,-0.2903293236666667,0.021535830725633403,0.482076957,0,0.019,0.16949284933333333,373.98090276666665
125,4,US_LA1,5.294166667,2.0828,NA,0.2,0,0.006567397,0.2147,243.6468592
125,5,US_PLM,29.87777604,6.670833333,NA,0.062,0,0.010523377,0.133225,154.3790651
126,1,US_EDN,32.687663415,-3.9953624999999997,7.3163175097901885,0.92333333325,0,0.006,0.0955629085,578.167686175
126,2,US_SRR,2.3349999998,-23.34785853,0,1.3566748974,0,0.009,0.3371612858,523.75103872
126,3,US_STJ,8.85,-0.271479015,0.011113861623389206,0.49181278033333337,0,0.019,0.169856391,251.08611109999998
126,4,US_LA1,4.077083333,1.7145,NA,0.2,0,0.006567397,0.21415,236.3507443
126,5,US_PLM,27.28598211,7.770833333,NA,0.062,0,0.010523377,0.13456875,571.7135111
127,1,US_EDN,32.4661269575,-5.573765625,10.27448602560496,0.90979166675,0,0.006,0.09632912425000001,655.8316938
127,2,US_SRR,2.4058333334,-26.34641507,0,1.359700736,0,0.009,0.3376764286,510.78758431999995
127,3,US_STJ,8.466666666666667,-0.32949791933333333,0.08937782848142224,0.501548604,0,0.019,0.17021993266666666,303.8677083333333
127,4,US_LA1,4.072083333,2.2479,NA,0.2,0,0.006567397,0.2136,231.4094107
127,5,US_PLM,25.26396771,7.11875,NA,0.062,0,0.010523377,0.1359125,462.6152054
128,1,US_EDN,32.3945904975,-9.272428125000001,7.9801730017103365,0.908515625,0,0.006,0.09709534025,641.2847666499999
128,2,US_SRR,2.44875,-29.22122262,0,1.3627265748,0,0.009,0.3381915714,517.10529216
128,3,US_STJ,7.416666666666667,-0.3326441386666667,0.09482724021851106,0.5112844276666667,0,0.019,0.17058347433333335,330.12256943333335
128,4,US_LA1,4.212916667,1.4859,NA,0.2,0,0.006567397,0.21305,175.4100657
128,5,US_PLM,25.22747396,6.735416667,NA,0.062,0,0.010523377,0.13725625,675.7834649
129,1,US_EDN,32.339538415,-9.303140625000001,5.748571805379277,0.90122395825,0,0.006,0.0978615565,592.333271725
129,2,US_SRR,2.4225,-31.79927584,0,1.3657524134,0,0.009,0.33870671420000004,607.60897734
129,3,US_STJ,7.883333333333333,-0.3381283206666667,0.10432612208046577,0.5210202516666667,0,0.019,0.170947016,427.984375
129,4,US_LA1,3.865833333,1.1557,NA,0.2,0,0.006567397,0.2125,211.7932078
129,5,US_PLM,25.56428125,5.097916667,NA,0.062,0,0.010523377,0.1386,623.5628401
130,1,US_EDN,32.278470705,-7.4658750000000005,7.8400729205991775,0.90091145825,0,0.006,0.09862777225,668.091394725
130,2,US_SRR,2.4397916664,-33.89844785,0,1.368778252,0,0.009,0.339221857,612.30007186
130,3,US_STJ,9.016666666666667,-0.323492904,0.07897683682385874,0.5307560753333334,0,0.019,0.173051291,517.3934027666667
130,4,US_LA1,4.01,-0.2286,NA,0.2,0,0.006567397,0.21201875,192.6122254
130,5,US_PLM,25.8168625,5.402083333,NA,0.062,0,0.010523377,0.14134375,162.1096898
131,1,US_EDN,32.218262374999995,-5.5514624999999995,7.684598125756154,0.907578125,0,0.006,0.099393988,651.58061195
131,2,US_SRR,2.4604166666,-35.73471661,0,1.3718040906,0,0.009,0.339737,602.99719138
131,3,US_STJ,9.383333333333333,-0.3014095706666667,0.04072738149004604,0.540491899,0,0.019,0.17682524933333332,372.8434028
131,4,US_LA1,4.7675,-3.8354,NA,0.2,0,0.006567397,0.2115375,264.6539839
131,5,US_PLM,25.64878333,5.277083333,NA,0.062,0,0.010523377,0.1440875,642.4191958
132,1,US_EDN,32.1694863325,-2.15480625,5.426935023378182,0.90473958325,0,0.006,0.100160204,588.04092925
132,2,US_SRR,2.4514583334,-37.17764398,0,1.3748299292000001,0,0.009,0.340252143,632.6380953
132,3,US_STJ,10.1,-0.2801769316666667,0.003951371963277608,0.5502277233333334,0,0.019,0.18059920766666668,221.27291666666667
132,4,US_LA1,3.9,1.5113,NA,0.2,0,0.006567397,0.21105625,70.31015008
132,5,US_PLM,25.82257083,5.679166667,NA,0.062,0,0.010523377,0.14683125,146.6193842
133,1,US_EDN,32.135449875,-0.45209062499999986,5.609555013187459,0.903203125,0,0.006,0.10092642025000001,635.502031625
133,2,US_SRR,2.4599999998,-9.398074064,0,1.3778557678,0,0.009,0.3407672858,618.32891742
133,3,US_STJ,9.616666666666667,-0.30199973366666666,0.07044490692717596,0.559963547,0,0.019,0.184373166,312.3631944333333
133,4,US_LA1,9.02,8.9027,NA,0.2,0,0.006567397,0.210575,103.416244
133,5,US_PLM,25.99471771,10.24583333,NA,0.062,0,0.010523377,0.149575,435.517473
134,1,US_EDN,32.11055404,-0.10657499999999986,5.487400222868522,0.90145833325,0,0.006,0.101827636,523.115467375
134,2,US_SRR,2.4964583334,-4.297305003,0,1.3808816066,0,0.009,0.3412824286,592.65752438
134,3,US_STJ,9.433333333333334,-0.27968047966666665,0.12537411266538614,0.5696993706666666,0,0.019,0.18814712433333333,355.15277776666665
134,4,US_LA1,6.864583333,6.8072,NA,0.2,0,0.006567397,0.21009375,197.4767106
134,5,US_PLM,26.20257396,16.5875,NA,0.062,0,0.010523377,0.15231875,222.755261
135,1,US_EDN,32.070762375,-1.2369046875,5.569934637275862,0.896015625,0,0.006,0.102998852,436.41172577500004
135,2,US_SRR,2.5420833334,-1.170945457,0,1.3839074452,0,0.009,0.3418268572,609.690241
135,3,US_STJ,7.1000000000000005,-0.335780017,0.0716407917244168,0.5794351943333333,0,0.019,0.19192108266666666,419.44062499999995
135,4,US_LA1,5.853333333,-0.7874,NA,0.2,0,0.006567397,0.2096125,200.4328368
135,5,US_PLM,26.3178875,14.19166667,NA,0.062,0,0.010523377,0.1550625,271.1057037
136,1,US_EDN,32.0660488325,0.5124281250000005,9.500061118358085,0.9076302082500001,0,0.006,0.10418408575,559.9377793
136,2,US_SRR,2.6266666668,-0.287726335,0,1.386933284,0,0.009,0.3424005714,561.99613932
136,3,US_STJ,7.583333333333334,-0.405976776,0.11604400083392487,0.5891710183333333,0,0.019,0.19569504100000001,511.56597223333335
136,4,US_LA1,5.21125,-1.1557,NA,0.2,0,0.006567397,0.20913125,217.1770747
136,5,US_PLM,26.09771875,14.11875,NA,0.062,0,0.010523377,0.15780625,498.9377957
137,1,US_EDN,32.1146686225,1.1171718750000001,11.592959403800396,0.91653947375,0,0.006,0.105369319,625.193098275
137,2,US_SRR,2.7341666665999997,-0.361306814,0,1.3823860802,0,0.009,0.3429742856,570.32691984
137,3,US_STJ,6.916666666666667,-0.409006553,0.15566788608936205,0.598906842,0,0.019,0.19946899933333334,493.8788194333333
137,4,US_LA1,4.91625,-1.3716,NA,0.2,0,0.006567397,0.20865,231.7723903
137,5,US_PLM,26.00182083,14.12708333,NA,0.062,0,0.010523377,0.16055,186.3099954
138,1,US_EDN,32.179460289999994,-2.4626624999999995,13.744564254142436,0.92125,0,0.006,0.10655455225,480.04596815
138,2,US_SRR,2.78375,-0.226561295,0,1.3778388768,0,0.009,0.343548,633.57050968
138,3,US_STJ,7.233333333333333,-0.4291137546666667,0.1479728320461719,0.558530761,0,0.019,0.20319032099999998,484.9135416666667
138,4,US_LA1,4.874166667,-4.4069,NA,0.2,0,0.006567397,0.20816875,251.3085746
138,5,US_PLM,25.66730833,10.82916667,NA,0.062,0,0.010523377,0.16329375,699.0926193
139,1,US_EDN,32.239772789999996,-1.9186125,12.080480214469436,0.9126562500000001,0,0.006,0.10773978575,586.08435535
139,2,US_SRR,2.8027083334,-1.276451351,0,1.3732916728,0,0.009,0.3441217144,610.19941486
139,3,US_STJ,8.75,-0.41993154833333335,0.12348391942572014,0.5452230133333333,0,0.019,0.20686115433333332,392.6107638666667
139,4,US_LA1,4.082083333,-6.9469,NA,0.2,0,0.006567397,0.2076875,284.3801333
139,5,US_PLM,25.62718333,9.552083333,NA,0.062,0,0.010523377,0.1660375,430.3986208
140,1,US_EDN,32.23336654,1.8882749999999995,6.771722444751409,0.899453125,0,0.006,0.1089250195,622.51593255
140,2,US_SRR,2.8195833331999998,-5.123919859,0,1.3687444692,0,0.009,0.3446954286,601.0420228
140,3,US_STJ,11,-0.390040723,0.10325896374574157,0.5319152653333333,0,0.019,0.21053198766666667,441.4590277666666
140,4,US_LA1,2.955,-6.2992,NA,0.2,0,0.006567397,0.20720625,266.3867076
140,5,US_PLM,25.25266563,9.410416667,NA,0.062,0,0.010523377,0.16878125,435.015335
141,1,US_EDN,32.2113092475,1.1588531249999996,6.236478192084982,0.90872368425,0,0.006,0.11011025275,617.644058825
141,2,US_SRR,2.8331249998,-9.196589227,0,1.3611527206,0,0.009,0.3452691428,618.9667216
141,3,US_STJ,10.066666666666666,-0.3104139866666667,0.10589032819223865,0.5186075176666667,0,0.019,0.214202821,493.18576390000004
141,4,US_LA1,1.7675,-5.8801,NA,0.2,0,0.006567397,0.206725,277.1053651
141,5,US_PLM,25.30500625,9.414583333,NA,0.062,0,0.010523377,0.171525,626.1336847
142,1,US_EDN,32.2116738325,-1.2780375000000004,2.902552211685864,0.91933139525,0,0.006,0.1112954865,654.2957751
142,2,US_SRR,2.8239583332000002,-12.64362182,0,1.3535609726,0,0.009,0.3458428572,603.48379374
142,3,US_STJ,9.166666666666666,-0.31632978533333334,0.07230901303532905,0.5052997699999999,0,0.019,0.21787365433333333,348.85625
142,4,US_LA1,1.885416667,-6.5532,NA,0.2,0,0.006567397,0.20624375,245.8314581
142,5,US_PLM,25.43789896,5.81875,NA,0.062,0,0.010523377,0.17426875,699.5779543
143,1,US_EDN,32.19539779,-1.542384375,2.773898658483951,0.91144886375,0,0.006,0.11248072025,631.2352198
143,2,US_SRR,2.798125,-15.39989994,0,1.3459692242,0,0.009,0.3464165714,552.16045232
143,3,US_STJ,8.216666666666667,-0.3302881186666667,0.07616252246781711,0.49464281600000004,0,0.019,0.22154448766666668,258.16493055666666
143,4,US_LA1,3.216666667,-9.1186,NA,0.2,0,0.006567397,0.2057625,258.6358854
143,5,US_PLM,25.29854792,4.172916667,NA,0.062,0,0.010523377,0.1770125,480.4694816
144,1,US_EDN,32.175501957499996,-1.221,2.0201955855188873,0.90216666675,0,0.006,0.1136659535,595.602650975
144,2,US_SRR,2.834375,-17.87133241,0,1.3383774758,0,0.009,0.3469902856,628.21633854
144,3,US_STJ,8.483333333333333,-0.3065381186666667,0.048648026009087804,0.48855729066666664,0,0.019,0.225215321,345.515625
144,4,US_LA1,3.652916667,-10.1219,NA,0.2,0,0.006567397,0.20528125,249.2335839
144,5,US_PLM,25.36596458,4.858333333,NA,0.062,0,0.010523377,0.17975625,351.5572765
145,1,US_EDN,32.159069665,-3.712003125,4.387886641835857,0.9004829545,0,0.006,0.11485118675,617.50509605
145,2,US_SRR,2.8645833334,-19.16704816,0,1.3307857276000001,0,0.009,0.347564,551.3553336
145,3,US_STJ,8.983333333333333,-0.28785756333333334,0.05451511245928957,0.482471765,0,0.019,0.22888615433333334,438.0819444333333
145,4,US_LA1,6.791666667,-4.8768,NA,0.2,0,0.006567397,0.2048,268.7980473
145,5,US_PLM,25.48999479,2.629166667,NA,0.062,0,0.010523377,0.1825,621.4842174
146,1,US_EDN,32.180944665,-4.14015,7.345233159058839,0.895206044,0,0.006,0.11603642025,596.056321925
146,2,US_SRR,2.896875,-20.72602188,0,1.3231939792,0,0.009,0.3481377144,577.39947902
146,3,US_STJ,7.083333333333333,-0.266295063,0.14033402476442006,0.47638623966666666,0,0.019,0.23346616733333334,494.8062500333333
146,4,US_LA1,9.5075,-1.8542,NA,0.2,0,0.006567397,0.2085375,234.694404
146,5,US_PLM,25.32430417,1.241666667,NA,0.062,0,0.010523377,0.18644375,596.7331019
147,1,US_EDN,32.2505800825,-3.184771875,10.267962153863056,0.89616935475,0,0.006,0.117221654,666.1741488499999
147,2,US_SRR,2.97125,-22.03526793,0,1.3156022308,0,0.009,0.3487114286,644.5886128
147,3,US_STJ,7.2,-0.32478464633333337,0.09368494546004545,0.4703007143333333,0,0.019,0.23891825066666666,533.2013888666667
147,4,US_LA1,8.295,-4.445,NA,0.2,0,0.006567397,0.212275,258.2763719
147,5,US_PLM,25.44753854,1.397916667,NA,0.062,0,0.010523377,0.1903875,661.2241693
148,1,US_EDN,32.32461654,-4.334296875,8.163273375845566,0.903409091,0,0.006,0.118002423,710.825961125
148,2,US_SRR,3.0545833334,-10.41872449,0,1.3080104822,0,0.009,0.3492851428,627.10782404
148,3,US_STJ,8.9,-0.3298020076666667,0.10611182883396873,0.5495404763333334,0,0.019,0.244370334,488.61666670000005
148,4,US_LA1,6.325,-7.3914,NA,0.2,0,0.006567397,0.2160125,243.6203554
148,5,US_PLM,26.17649063,1.341666667,NA,0.062,0,0.010523377,0.19433125,137.1832362
149,1,US_EDN,32.3711529975,-2.421346875,5.776787178011586,0.89175,0,0.006,0.1179742635,668.748174675
149,2,US_SRR,3.1420833334,-4.169755371,0,1.3004187342,0,0.009,0.3499057142,625.59809422
149,3,US_STJ,9.616666666666667,-0.2977533963333333,0.11568641741352653,0.5366789046666667,0,0.019,0.24982241733333335,453.8090277666667
149,4,US_LA1,6.259166667,-9.9695,NA,0.2,0,0.006567397,0.21975,261.76845
149,5,US_PLM,26.52130104,3.410416667,NA,0.062,0,0.010523377,0.198275,245.0503958
150,1,US_EDN,32.417116539999995,-4.01803125,7.327947336599026,0.91393229175,0,0.006,0.11783063075,676.87194045
150,2,US_SRR,3.1852083332000003,-1.475858502,0,1.2928269858,0,0.009,0.3505731428,602.61016202
150,3,US_STJ,9.816666666666666,-0.2876145073333333,0.1880790518511722,0.5238173333333334,0,0.019,0.2552745006666667,396.19756946666666
150,4,US_LA1,7.286666667,-14.9479,NA,0.2,0,0.006567397,0.2234875,282.6977964
150,5,US_PLM,26.27268333,4.079166667,NA,0.062,0,0.010523377,0.20221875,378.1893302
151,1,US_EDN,32.475892582499995,-6.54669375,10.459526356770118,0.93502604175,0,0.006,0.11768699825,626.3316344
151,2,US_SRR,3.2185416666,-0.85878585,0,1.2852352376,0,0.009,0.3512405714,635.18152272
151,3,US_STJ,8.816666666666666,-0.28051381333333336,0.15142322740020023,0.510955762,0,0.019,0.260726584,386.3184027666667
151,4,US_LA1,7.064583333,-17.0053,NA,0.2,0,0.006567397,0.227225,246.4680569
151,5,US_PLM,25.82934375,5.647916667,NA,0.062,0,0.010523377,0.2061625,538.3964837
